,id,img,label,text
1865,9827,img/09827.png,0,the enemy within linda sarsour ocasio-cortez ilhan omar rashida tlaib the enemy has infiltrated congress
7315,7965,img/07965.png,1,whites without blacks blacks without whites
9767,72364,img/72364.png,0,don't think this cream is working maybe this will work?..... nothing's happening
973,70384,img/70384.png,0,all these flavors and you choose to be salty
11348,31647,img/31647.png,0,put the laughter back in manslaughter
9036,46109,img/46109.png,0,getting stoned in the u.s. getting stoned in the middle east
1359,49150,img/49150.png,1,how muslims see us
3551,13548,img/13548.png,0,basic white girl in her natural habitat this is what i imagine heaven looks like womenwholovewine wineaisle target whitegirlwasted
680,13096,img/13096.png,1,virgin sheep running from horny muslims
10083,5379,img/05379.png,0,i'd like the porn in my room to be disabled we only have regular porn you sick bastard
993,54319,img/54319.png,0,emperor haile selassie i world tour a.k.a. ethiopia on the march
3166,19047,img/19047.png,1,dear diary today op was a faggot
10591,4567,img/04567.png,1,my kill streak is over 9000
6508,61798,img/61798.png,0,"hello honey! no, i promise i'm not playing golf again"
9107,62581,img/62581.png,0,you find out spongebob is jewish
1450,38697,img/38697.png,1,"if a muslim beats his wife, is it domestic violence, or child abuse?"
5750,57618,img/57618.png,0,kanye west? we lost some good men there
8431,58906,img/58906.png,1,jewish supremacists playing the role of victim while they victimize everyone on the planet
8388,29084,img/29084.png,1,"africans be like -""we were fine killing each other for land"" ""until the white man showed up, killing us for land"""
9324,84302,img/84302.png,0,why do we share more when these people are hurt but not these people
8464,97814,img/97814.png,1,"call me a hater if you want but,.... ...when is the last time you saw a photo of anyone but a muslim holding a human head?"
4896,96253,img/96253.png,0,when you're cool with the lbgtq community
8226,34076,img/34076.png,0,i'm taking my clock to school
3012,67953,img/67953.png,1,only 30's kids will remember this
8606,37420,img/37420.png,0,like lebanon terrorism can destroy a beautiful country
3109,52431,img/52431.png,0,yes ma'am..! that's a cunt
6449,93841,img/93841.png,1,"you need to quit messing with those white devils, brotha!!"
2885,12374,img/12374.png,0,holding cooking classes for those with disabilities gives them a new form of independence
12472,31420,img/31420.png,0,i hear a funny joke about dishwashers
4825,78190,img/78190.png,0,it's not high treason it's alternative loyalty
9094,48352,img/48352.png,0,people really need to get a room
3412,89726,img/89726.png,0,newl y released pictures of life after the green new deal
11508,3581,img/03581.png,0,barack taking michelle to get pampered the first day off of quarantine
4228,8251,img/08251.png,1,the name's todd... retodd
2053,53914,img/53914.png,0,let me play with the muslims
1995,74310,img/74310.png,0,shhhhhhh don't make this weird
10935,58613,img/58613.png,1,muslims moved in... but theyre not moving out.
2063,9251,img/09251.png,1,"you have adhd? well, i know a place i can send you where you'll learn to concentrate"
2817,2594,img/02594.png,1,jamal! im pregnant!!!
1496,39704,img/39704.png,0,& playing you ugly hard to get yo ass is already hard to want
10818,73129,img/73129.png,1,what do you call them when they're waiting to pick up their friends? a get away driver
2165,63417,img/63417.png,1,joe: you were a mistake curious george obama: you'll be a bigger one creepy joe
3606,98412,img/98412.png,1,how come every week black police don't kill unarmed white males?
2696,12907,img/12907.png,1,siri take me home starting route to jail
2899,46097,img/46097.png,0,nana addo 2016 compare the difference
3836,7125,img/07125.png,1,muslim in congress 2019 muslims in 2001
8623,27195,img/27195.png,0,there's a reason we keep the beer in the bottom of the cooler
8607,82509,img/82509.png,0,72 virgins are ready to get fucked up
10821,80634,img/80634.png,1,what's the difference between them and a drive way? you would slow down when pulling into your drive way
4874,67913,img/67913.png,0,see here's your mistake you added a fuck that i didnt give
565,98764,img/98764.png,0,african kids dancing and celebrating
8230,12694,img/12694.png,0,when your teacher has a monotone voice
7930,70352,img/70352.png,1,maury show for on my way to the the 8th time
12405,71805,img/71805.png,0,use one to protect your watermelon farm
1843,58019,img/58019.png,1,the difference between moderate muslim and radical muslim follow my allah or i kill you! moderate muslim follow my allah or he kill you radical muslim
6098,69472,img/69472.png,1,"they named us after the land mass they shipped us to! ""the only difference between a dominican, puerto rican, cuban, jamaican, haitian, bahamian and african american is a boat stop."""
6439,54793,img/54793.png,1,shitting on streets stray dogs indians
5920,53679,img/53679.png,0,and that was the last time we let uncle larry babysit
9848,17852,img/17852.png,1,you know that we are better than any other race
7091,31290,img/31290.png,0,9 months before i was born i went to a party with my dad and left with my mom
9011,30186,img/30186.png,0,get you a man who will never lay a finger on you or walk out of your life
9784,57312,img/57312.png,0,porn casting or terrorist recruitment? -yes i can blow
8443,12793,img/12793.png,1,afghan muslim men make him look like a girl so they can have sex with him! he is just a little boy! stop the abuse
1474,75021,img/75021.png,1,where's jaws when you need him?
6357,36590,img/36590.png,1,this offends me ban them do you agree?
4398,75438,img/75438.png,0,"over 5,000 years of eating bread and in less than a decade everyone is allergic to gluten"
7630,40967,img/40967.png,1,donald trump proving you don't have to be poor to be white trash
1300,70294,img/70294.png,0,men that say they don't like a big fat booty probably prefer a big fat cock
1837,46387,img/46387.png,0,"i'm not saying i hate you all i'm saying is if you got hit by a bus, i'd be driving that bus"
1132,48679,img/48679.png,0,i suffer from that disorder where i speak the truth and it pisses people off
3382,79652,img/79652.png,0,when you start fingering yourself but your sister cums instead
12204,89657,img/89657.png,0,then he said i couldn't come to the barbecue because i always burn the franks
11373,84203,img/84203.png,0,hitler invaded poland in 1939
2289,32401,img/32401.png,1,"in 2011 trump said ""all americans are idiots"" in 2016 they proved it"
184,5712,img/05712.png,0,god will forgive you no matter what you've done sweet
9710,21386,img/21386.png,0,the victoria's secret angels across america tour
4168,50942,img/50942.png,0,wayment...way' one gotdamn minute ...'the fuckis dis shit.
12409,4853,img/04853.png,0,the only way to deal with islam
601,29761,img/29761.png,0,ps4 playstation' vr required food simulator 18 18
9446,43805,img/43805.png,1,the original scarecrow
353,75340,img/75340.png,1,"forgive me allah.. i just can't understand why i am allowed to behead my enemies and marry little girls, but i can't eat a fucking ham sandwich"
7346,94081,img/94081.png,0,being conjoined isn't easy
6978,86145,img/86145.png,0,"what if i told you my ancestors came here after 500,000 soldiers died to end slavery and i'm not paying one damn red cent"
11384,19253,img/19253.png,0,"ay, tone. why dey bakin' bread and cookies if everyone's gettin' whacked?"
7982,81940,img/81940.png,0,why u add me troii no trolls allowed !!! you the feds?
5510,96784,img/96784.png,0,keeping your dishwasher clean will make it last longer
12079,78026,img/78026.png,0,me convincing homophobes that i'm just like them and not a sexually deviant pervert
9878,37289,img/37289.png,1,hitler be like i deserve to be in heaven i knew it
11903,27845,img/27845.png,0,when you want to join the parade.
12412,92147,img/92147.png,0,"to see better, asians sometime switch to fullscreen veiw"
5016,25983,img/25983.png,0,"oh, you're tired of my anti-religion posts? why don't you pray for me to stop?"
3672,29841,img/29841.png,0,men be like im finally ready to settle down
3234,20968,img/20968.png,1,all men are dogs.. so which breed is your dad?
11898,5763,img/05763.png,0,they're not alllll running... right?
1628,49725,img/49725.png,0,"i pull up in this and yell ""come on we got some redneck sh*t to do"" are you getting in?"
8757,23645,img/23645.png,1,what do they have in common? you enjoy pushing them down the stairs
5247,47320,img/47320.png,0,"""the person who learned the most about the mueller report today was bob mueller."" trey gowdy did mueller just sign the report?"
5089,98125,img/98125.png,1,"do you hate rapist? and child molesters? and people who think their race is superior to all? oh , so you hate muslims too huh. good shit"
9176,59140,img/59140.png,1,wanna go masturbate? fuck yeah! masturbating!
1990,62485,img/62485.png,1,ah the young they blow up so quickly
8566,1925,img/01925.png,1,i am not racist i just don't like brown sugar
5923,41358,img/41358.png,0,muslim 49 people were killed at christchurch 49 people were killed at christchurch mosques muslim
11307,58239,img/58239.png,0,that moment your dad pushes you into the ocean
12167,24360,img/24360.png,0,be careful who you call ugly in high school
11121,97406,img/97406.png,1,r = rape
6118,46715,img/46715.png,0,good things come to those who wait
11912,82716,img/82716.png,0,i am having a bad day at work!
9014,17350,img/17350.png,0,the nazis had a toxic hate culture
8950,18059,img/18059.png,1,"they are like sperm you get millions, but only one works"
3708,49280,img/49280.png,0,i'm looking for the democrat restroom
8969,5316,img/05316.png,0,doing o's with the smoke
4605,97384,img/97384.png,0,the double tap is a myth shoot until the threat changes shape or catches fire. only then will your enemies know true peace
10733,16735,img/16735.png,1,look... already has a warrant
2616,64918,img/64918.png,0,we're his kids and he hasn't returned yeah this makes sense
6707,53624,img/53624.png,0,feeling cute might write in my diary later
8860,45702,img/45702.png,1,"if she's still making noises, you didn't hit her hard enough"
11946,72401,img/72401.png,0,marie don'r burn the baguettes!
572,9716,img/09716.png,0,weeeee! im back home
3149,19502,img/19502.png,0,"sorry, bill, but where you're going, they won't be frozen but they'll still be long and brown"
